userId,latency_variance_score,unique_comment_ratio,max_duplicate_count,total_duplicates,emoji_percentage,caps_ratio,circular_mean_hour,mean_hour_deviance,std_hour_deviance,unique_channel_count,comment_velocity,account_age,reply_count,toplevel_count,reply_ratio
UC_ZMBCpR3Wo-jocbYvQfEOQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33895885397410064,0.5570494224752501,0.0,0.0,0.0
UC_ZOLkRHrv3F896uDquxPjg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25178070258283525,0.23247221865447854,0.0,0.0,0.0
UC_ZOsaQB_PaG_OKBoTKiBBw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5920552013371716,-1.786206591581799,0.0,0.0,0.0
UC_ZQPEPaIe6ibplErixA9xQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26444014465882043,0.2723755161331569,0.0,0.0,0.0
UC_ZRDHwa-8vzi33mWDFkA4Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25885910523831734,0.254544944976287,0.0,0.0,0.0
UC_ZUq9qGZQ-mG2LKRGXnRFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8722962327583808,-0.5542606955662516,0.0,0.0,0.0
UC_Z_XaudYaJTOa5bEmfvkyw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13995036625232027,-0.05502350034388612,0.0,0.0,0.0
UC_ZazSOx0ZPsMZqWiKhGiCg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19962355395468656,-0.5812305467641029,0.0,0.0,0.0
UC_ZdySiT8BfeLH72ciUSyjg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1399185659836843,-0.05509250042488105,0.0,0.0,0.0
UC_ZgXI9apb0U0PIKd4-8hVw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23628055339801354,0.18611028370700228,0.0,0.0,0.0
UC_ZqIiQu3xz7d_gF6ZiRDrw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25789458051826075,0.2515021953345928,0.0,0.0,0.0
UC_ZrsuGv43Sg2MfEgOq_7hA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30715005137672,-1.2439658047514217,0.0,1.0,0.0
UC_Zwfwy1a1pGVsG3ln0HRew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09429499411588005,-0.45084278489386576,0.0,0.0,0.0
UC_ZwzDIAMmPkVdLNcCuHoOQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.277115986998534,0.31436756452146897,0.0,0.0,0.0
UC__-tW_5NiZpfpj1alaUXPw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1911410034684653,0.0642998125576201,0.0,0.0,0.0
UC__25H8ITkUz2DaPZZSddRw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24264178636317096,0.20482235605362578,0.0,0.0,0.0
UC__2fAjrPyvU0RuEnT8vvlw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16714368097894175,0.006204699486235741,0.0,0.0,0.0
UC__4JnQuFOgF7USuaQiY2Zg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05612878282672761,-0.21935383261255828,0.0,0.0,0.0
UC__Bjdb4AEfKZOi8mFa01mw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02285770617407089,0.2942701601971437,0.0,0.0,0.0
UC__BkTHLMODDxzZmyKZ7lIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3223446471368676,0.48451692676113706,0.0,0.0,0.0
UC__Dih26WBv5UVB-qabW2-g,-0.008887115438631724,0.0,0.0,0.0,0.0,0.5244494214259052,-4.816084998499477,1.2877590382540327,1.8826676620719782,1.0,23.47866859299458,-1.75616951555353,0.0,6.0,0.0
UC__EMvG6vHG51gBmh4yPOPg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12107695611627832,-0.094990440177247,0.0,0.0,0.0
UC__I55BC2dIjK3Zx0xrR9jg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2897289043681399,0.3583914189370757,0.0,0.0,0.0
UC__IIwSVLOia68sr9L9glrg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5486887331336522,-0.9069307857737123,0.0,0.0,0.0
UC__N9LcU5oZeSr45a7LRuYQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.120435067007415,-1.259657390034324,0.0,0.0,0.0
UC___-OoFjcd4WN1XKQuyM9w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66448143862522,-2.0294112016998214,0.0,0.0,0.0
UC__dZlylIj2mAJPA3Y30S1g,-0.0018459538279777766,0.0,0.0,0.0,0.0,0.002695035460992909,-8.917948915270447,-0.6563802376321639,-0.7222564555153719,1.0,1.325132332043948,0.11830460677267354,2.0,2.0,0.5
UC__eDVXNDXFgf2B8YPWeszA,0.001399508639497761,0.0,0.0,0.0,0.0058997050147492625,-0.0020423093336584767,-13.422351303903511,-0.06976737568409996,-0.35175735345444636,1.0,4.222167049747534,-0.08836067284320517,6.0,4.0,1.0
UC__eP_-ci_Tg-p8XnaJepLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29810368189926933,-0.6868857727146386,0.0,0.0,0.0
UC__f4M9LNSnmtSQG24beE1Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1505549857044898,-0.031684916471787394,0.0,0.0,0.0
UC__lUmM9CA9nQHfNKW8e4fg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02571384301868701,-0.27170516997571814,0.0,0.0,0.0
UC__lcOFwTrceziY4eIWC6tQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27543327891062874,-0.09311243380910215,0.0,0.0,0.0
UC__sZ7rvH4vwJENBXWPKEQA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7395102862326435,-1.2544337504460026,0.0,0.0,0.0
UC__stbT535RBhYhHWegn42w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27701154469497996,0.31401267290221885,0.0,0.0,0.0
UC__uYwtY-z31eC10de1nPKQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0725732166377158,-1.235292369447815,0.0,0.0,0.0
UC__yRpo6Ci1XbySlRQcbuwg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3139290768227845,0.45007925287309414,0.0,0.0,0.0
UC_a2ERJ8E-HJPGFHcFXxm6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4787115388416798,-0.8519452184536456,0.0,0.0,0.0
UC_a3MdtTBQkM2hT2beOVIZw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25721081976186105,0.24935195282732633,0.0,0.0,0.0
UC_a5gkevFynMiN00xEV97UQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39938846997371436,-0.7830175312799029,0.0,0.0,0.0
UC_a7sFWXl4l7FX1wDtaaHGQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916350561596639,-0.3688493019575443,0.0,0.0,0.0
UC_a9eUYT0h2lTuKxstq0S_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3472893755023,-3.8336093180472113,0.0,0.0,0.0
UC_aCE-BKmmoJ0phr7pNTcqw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2676322947135198,0.2827502862236705,0.0,0.0,0.0
UC_aDObzdD6pSG_vkS_GJ2jw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.184630217893156,-1.6708836073246696,0.0,0.0,0.0
UC_aGTJgMZcL9_XhA3MWeKTw,-0.0051318430869034,0.0,0.0,0.0,0.0,0.0,-8.0147503261481,0.9578724635421021,2.8573574732270144,0.0,0.19971900717520094,0.5600810212583273,1.0,1.0,0.3333333333333333
UC_aHTDbsiyo8SWA86m6iFTQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.425135671426036,-2.166488916348999,0.0,0.0,0.0
UC_aIGmtQOCOABmOxR2mz3kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32736252942054234,0.5057579144587284,0.0,0.0,0.0
UC_aKdtfbOhvo28YmqEGyqJQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003027952565031764,-0.30869313053784453,0.0,0.0,0.0
UC_aKoVb-YeRMyDDjuMbFOCg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10325608198974436,-0.46277621301198085,0.0,0.0,0.0
UC_aLQQWzCrtgv5T9UCbys6w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18439510345506982,0.0475501515467016,0.0,0.0,0.0
UC_aLobIZfml_VSaP1QRqqhQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.093602605598361,-1.6427403912475722,0.0,0.0,0.0
UC_aMZEtAlmjrfFGYTRPGNLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3368389838881449,0.5474312501230383,0.0,0.0,0.0
UC_aNBkLeuVcDJHj8-cPwSbQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071082973149176,-0.46785346601342803,0.0,0.0,0.0
UC_aNiGV1wbEgbikcehYbNQw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05800848085642758,-0.21600650699798718,0.0,0.0,0.0
UC_aPqXHVdBYtUfJBLx6Mx_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3362626344318603,0.5448355748525666,0.0,0.0,0.0
UC_aTDHpGIU1yX8X4f-Q87Bw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16258987697248808,0.5663995580936022,0.0,0.0,0.0
UC_aTJ0RsYCPc4kKxwF7qIgQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22028829072488162,0.14086482367915584,0.0,0.0,0.0
UC_aVKuPXnQlniuTGyJAUeBg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28496858645971146,0.3414983583657622,0.0,0.0,0.0
UC_aXmm8oE2ypKrichiAfsNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27253506214568474,0.29894375547880686,0.0,0.0,0.0
UC_aeHqlBNr0v_RDEWhUM7nw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27676767705044736,0.3131846135560412,0.0,0.0,0.0
UC_afEzyD7NT69ZS2KEA0aqw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3722032100239175,-0.7582984402596479,0.0,0.0,0.0
UC_afQka7l-2usxaK06Rm2jQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22984893617939228,0.16761391355426317,0.0,0.0,0.0
UC_ag5dwdspzuMOqNxjMht8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4266471969734775,-1.741324877093805,0.0,0.0,0.0
UC_arXQBL4hEmSpIA7JD-7RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2242139454471957,0.15174318643222023,0.0,0.0,0.0
UC_as6DOd4KJXeBGLFUSDU2w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23882173761564154,0.1935344417963066,0.0,0.0,0.0
UC_ax-esX_iGdsf4akz9NZlA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22847048100514594,0.1637031881609882,0.0,0.0,0.0
UC_ayfF0H_DUJkVtblnPaoDg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7339256730896444,-1.5210065187263653,0.0,0.0,0.0
UC_b1MDUo6YX8fva2pUGVq5g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.583915333109059,-1.784054486972888,0.0,0.0,0.0
UC_b2HDkXTlUh8-mgc8ZKB8w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061063729325812124,0.49956789878341684,0.0,1.0,0.0
UC_b6wR1TVmBOfHqwYJe7t3g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1375855004647333,-0.06013906137433528,0.0,0.0,0.0
UC_b8lLD8uih1K30DnDPFDGQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18036376943831078,0.03770090003719423,0.0,0.0,0.0
UC_b8nJ9fPmdDtykxSihyDEg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7958952411465159,-0.9731876829702688,0.0,0.0,0.0
UC_bBI4N-vwj9kldH0aVoDVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.335992763929797,0.5436229801054606,0.0,0.0,0.0
UC_bIIu-t-5v1hcGI9w9KLlg,-0.007189845456482562,0.0,0.0,0.0,0.0020387359836901123,0.0011960216542867934,0.7698040259529382,-1.3150203841916817,-0.8983604042113147,2.0,1.0302889689430956,0.2617228113434962,1.0,3.0,0.2
UC_bKfNBab9tclVr3uDEAh5Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.644984161827187,-1.4878971920541222,0.0,0.0,0.0
UC_baShJDbfHkTc30Ci7-hSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08555671175462999,0.13165169225228282,0.0,0.0,0.0
UC_bbXozb9h_V82Ok1Jcz0xA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.42659152849386,-3.7575115207773533,0.0,0.0,0.0
UC_bfH91NtExE6lKPYb1u7qg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3404220651962595,0.5637543864687597,0.0,0.0,0.0
UC_bi7xU21HYlcVX0u6m62FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7069760372787736,-0.4501609606441352,0.0,0.0,0.0
UC_bpurNlHtg1C6x8DKDefjQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21272231544188105,0.12029582692953324,0.0,0.0,0.0
UC_bpw9Oi6p7-42ewFU2f2DA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.268402038191927,0.2852717072504531,0.0,0.0,0.0
UC_bqufx6A87USv6uZOlrmjg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27520031962580216,0.30788239394467654,0.0,0.0,0.0
UC_bwQpuvkmyhA3xrq9Vv_2g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7317088313433107,-0.13278715362137117,0.0,1.0,0.0
UC_bwskrp9RGF6FU-31Nzbwg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24456026015228396,0.2105502029947144,0.0,0.0,0.0
UC_bwv2xdK7FD-Uyvc9-HcEg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04630729711949757,0.18688691893051199,0.0,0.0,0.0
UC_bx9AWIqk2MIyLZ8O8Z6yQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4367791586704714,-0.8158463270052168,0.0,0.0,0.0
UC_c3k6lN7NFHFTkbIquHqiA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3372353112944218,0.5492209294043843,0.0,0.0,0.0
UC_c4ZR47cgFTCTx8mKNI1FA,-0.007966484566746996,0.0,0.0,0.0,0.015424164524421594,-0.010638297872340425,-0.559145805089571,2.085257659113538,3.222224586468429,0.0,3.531130594434044,-0.6794020690713197,1.0,2.0,0.25
UC_c8UoAMSm5LTbE8Rxm_RRg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3434251639825336,0.5776891075865735,0.0,0.0,0.0
UC_c92PVpYFUuEnJMUb4rQUQ,-0.004121838105437878,0.0,0.0,0.0,0.0,0.0,4.9852496738519,0.9578724635421021,2.8573574732270153,0.0,2.6051882201547603,-0.6494401575438389,2.0,0.0,1.0
UC_cElvQxdS8z4-617Mn9GIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627064962832077,-0.060869794907843035,0.0,1.0,0.0
UC_cFbJqOBBalvXWRnQ2T-Lw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2438204788189558,0.2083367686990935,0.0,0.0,0.0
UC_cHePfD3IYuChNFmIXBQhQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10751578458622683,0.4481974597920421,0.0,0.0,0.0
UC_cKrAqpx9u50X7ZWRxh_pA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3564795980019397,-1.721517348057908,0.0,0.0,0.0
UC_cSaoy0ERM3AsQtKDdoG3g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127730265445067,0.41003885763003767,0.0,1.0,0.0
UC_cSb3YrONeJMvdm8ChrAXQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3099591531118788,0.43432060926757265,0.0,0.0,0.0
UC_cUEKGCs2VoHQfxbk1zyaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005508745055543834,0.2659904777958954,0.0,0.0,0.0
UC_cX3hkoRyOk-3XdJYjR6FQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23545436036673423,0.18371088319930845,0.0,0.0,0.0
UC_ccZw5YVe2p7_j1sSvwABQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20301461100519205,0.09463539134935794,0.0,0.0,0.0
UC_cfoFTSMDg0lnPsKukXQQA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030240826885446107,-0.26412097607420065,0.0,0.0,0.0
UC_cig4bUV_38U_d0XJz3W9Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29044778683166095,0.36097293062227764,0.0,0.0,0.0
UC_cizjG2g6yDupIiRDKXeTw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.856777602304046,-2.598361973346432,0.0,0.0,0.0
UC_cjvnOXE0295U5d9OkQyFQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25680272397660076,0.248071273155768,0.0,0.0,0.0
UC_crG4LWfqHd0hqiWoEagng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12453999215042613,-0.08780089178632185,0.0,0.0,0.0
UC_csEx7cDFq9kmRldUHclIg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22402912624829788,0.1512277973931948,0.0,0.0,0.0
UC_cuiByV2ribwAowp103v1g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3009314277970911,0.3995695547803612,0.0,0.0,0.0
UC_cwBLMDO7n9FgCe45JiOqA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21425996113475473,0.1244346930960368,0.0,0.0,0.0
UC_cw_VvrtkuJfgR0ApS-uZg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8728443635881231,-0.5545848385546456,2.0,-2.0,0.0
UC_cwsPED5FssxEOdG8RReFQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27538011640876553,0.308488898143934,0.0,0.0,0.0
UC_d-AxTSju6E_77-rd2_Fmw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.312785328019138,0.4455081187024108,0.0,0.0,0.0
UC_d2m2WQVp89iZUW_0rlUNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2647769868486135,0.27346413338206826,0.0,0.0,0.0
UC_d6irDZKiISUd4NldupSPw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11893750172155783,-0.48325146780613226,0.0,0.0,0.0
UC_d9jHzFOtL3c0v5y-cLd6Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38863448592590333,-0.2027394766607642,0.0,0.0,0.0
UC_dDuf20uoPNNMbefXtpmJw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041248319790977046,-0.2453828404358366,0.0,0.0,0.0
UC_dG3N-B4d4jF1ir4vag4bQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2737576048022625,0.3030318276224348,0.0,0.0,0.0
UC_dHBOKdT9b8avnAaOOiThg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21501142252282715,0.12646498940608625,0.0,0.0,0.0
UC_dL6eThR9Fsmbk4CvYA4dA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09945080288018769,-0.45772987265917314,0.0,0.0,0.0
UC_dMg1zNXr7-ioJxBqvZR2w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.945281681235308,-0.6909587113460842,0.0,1.0,0.0
UC_dO8tGEoA4IdoHxBfh5s7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24487567737450328,0.2114957475749672,0.0,0.0,0.0
UC_dQr5AohnJ-lQ5wD4rpkRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31856557985607303,0.4688740415763664,0.0,0.0,0.0
UC_dVLhbazV2J5OSJYcVZVzg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31984471893584615,0.4741356423111302,0.0,0.0,0.0
UC_dWbkcmdjmk7nkN3JWlFOA,0.0013790316241142804,0.0,0.0,0.0,0.0,0.5865839243498818,-7.553608730881194,-0.16539449378593174,1.9105762763026188,0.0,64.72671531787292,-2.3157258921585466,1.0,8.0,0.1
UC_dacuyZsqanb9yOPi7fEMQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08759873539734192,-0.1614356761909535,0.0,0.0,0.0
UC_ddgcDNMNTHs0hORH7O3YA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25936443730551234,0.2561435976358517,0.0,0.0,0.0
UC_dffkP7AWLd4n4eUos7-7Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2652388250874352,0.2749590605020878,0.0,0.0,0.0
UC_dhCIxqDBe7gwSTbBAVpoA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03367995176016429,-0.2583122232438975,0.0,0.0,0.0
UC_dhUBf6OI9Hy30MO3miSsA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14336396392904407,-0.5141635252472974,0.0,0.0,0.0
UC_di07KWKo6SnDE93hfEPSg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.041833412378598,-1.8971111479077198,0.0,0.0,0.0
UC_doBN5lfrKagloCeHbd0WA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18099683889380785,0.03923982031227934,0.0,0.0,0.0
UC_dosIglnW4SOrUE7UgTU2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12443548344769023,-0.0880187819813329,0.0,0.0,0.0
UC_dqszCp5YER3GbBa2XO1fQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8818607694570462,-0.5598985383589081,0.0,0.0,0.0
UC_dsD35Dssj5VZvdhjck3pg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24666279601657787,0.21687370265989614,0.0,0.0,0.0
UC_duN0fuIkAdsXSTfxnTbGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27702587133286233,0.31406134530906654,0.0,0.0,0.0
UC_dwTe6qkkLn8mM_whc8Cfw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1536955393136731,0.043769420579768,1.0,-1.0,1.0
UC_e4-PFtb5ZtnPJ28UMiE2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26203156867260846,0.26463306909964945,0.0,0.0,0.0
UC_e6aWXKEdhNcb_83pGfsFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048497285445428896,0.3379273853368447,0.0,0.0,0.0
UC_e6g7eYZZtS10IXao4ZZaQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03244226040181104,0.31032033305406387,0.0,0.0,0.0
UC_e6tH_I7aUd0prV-wUS44Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02169793260282715,0.29234906992525667,0.0,0.0,0.0
UC_eA6FCG_UOLzR5eOT-Yl6w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25932603647571406,0.2560220049299691,0.0,0.0,0.0
UC_eCkOurQERSUQfTwxq9YKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3428283336020951,0.5749009059375653,0.0,0.0,0.0
UC_eDsH4BGuPEDqu7hprFtQQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348989696497413,-0.7365862907095998,0.0,0.0,0.0
UC_eGytpL7O0kTT_Ggdum_fg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2413438000315096,0.200969533004184,0.0,0.0,0.0
UC_eIEFdUBuDLVVycNOBBNYw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13680629499544628,-0.06181766055536535,0.0,0.0,0.0
UC_eKs9nUW5HF-XufmcHxXPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2674107150417373,0.28202589477136186,0.0,0.0,0.0
